X,Y,OBJECTID,MODULENAME,CASENUMBER,PROJECTNAME,SPATIALTYPE,APPLY_DATE,COMPLETE_DATE,EXPIRE_DATE,STATUS,DESCRIPTION,CASENAME,WORKCLASS_NAME,AFFORDABLE_HOUSING
-118.620478,34.49261982,3632,PlanManagement,RPPL2016002443,,Address,2016/06/01 00:00:00+00,2016/06/01 00:00:00+00,2018/06/01 00:00:00+00,Approved,Sale of package food,Referrals & Letters,Business License Referral,
-118.0896312,34.04443298,3633,PlanManagement,RPPL2016002444,2016-000620,Address,2016/06/01 00:00:00+00,2016/06/20 00:00:00+00,,Completed,"Approved for Massage Parlor - Per Title 22, massage parlors that hire only CAMTC technicians and were lawfully established before 1/1/2015 may continue to operate through Dec 31, 2019.  All operations must cease beginnin Jan. 1, 2020 or apply for zone change.",Referrals & Letters,Business License Referral,
-118.4227539,34.43713783,3634,PlanManagement,RPPL2016002445,,Address,2016/06/01 00:00:00+00,2016/06/01 00:00:00+00,2018/06/01 00:00:00+00,Approved,Patio cover,Referrals & Letters,Zoning Conformance Review,
-118.2113786,34.48167629,3635,PlanManagement,RPPL2016002446,t,Address,2016/06/01 00:00:00+00,2016/06/01 00:00:00+00,,Approved,solar for SFR,Referrals & Letters,Zoning Conformance Review,
-118.6050851,34.44135167,3636,PlanManagement,RPPL2016002447,2016-000622,Address,2016/06/01 00:00:00+00,2016/08/11 00:00:00+00,,Approved,"?	Plot plan RPPL2016002447 is approved for one (1) new 80.66 sq. ft. front LED illuminated channel letter wall sign and one (1) new 113.5 sq. ft. front LED illuminated channel letter wall sign for Higher Vision Church.?	Proposed signage is consistent with Los Angeles County Zoning Code requirements.?	Obtain approval from Los Angeles County Building and Safety.",Permits & Reviews,Site Plan Review - Ministerial,
-118.5612754,34.36989246,3637,PlanManagement,RPPL2016002448,,Address,2016/06/01 00:00:00+00,2018/07/02 00:00:00+00,,Open,To create 185 single-family residence lots and two open space lots on 234.8 gross acres for TR 53653,Land Division,Amendment Map - Tract,
-118.5638535,34.36812406,3638,PlanManagement,RPPL2016002448,,Address,2016/06/01 00:00:00+00,2018/07/02 00:00:00+00,,Open,To create 185 single-family residence lots and two open space lots on 234.8 gross acres for TR 53653,Land Division,Amendment Map - Tract,
-118.561236,34.36977407,3639,PlanManagement,RPPL2016002448,,Address,2016/06/01 00:00:00+00,2018/07/02 00:00:00+00,,Open,To create 185 single-family residence lots and two open space lots on 234.8 gross acres for TR 53653,Land Division,Amendment Map - Tract,
-118.6188652,34.46384328,3641,PlanManagement,RPPL2016002450,,Address,2016/06/01 00:00:00+00,2016/06/01 00:00:00+00,2018/06/01 00:00:00+00,Approved,pool and patio cover,Referrals & Letters,Zoning Conformance Review,
-118.0697988,34.12951515,3642,PlanManagement,RPPL2016002449,,Address,2016/06/01 00:00:00+00,2016/06/29 00:00:00+00,,Approved,add 402 sf of master bedroom w/ bathrm and wic. extend 97 sf of dining rm. remodel the existing interior area.,Referrals & Letters,Zoning Conformance Review,
-118.0251943,33.94146322,3643,PlanManagement,RPPL2016002468,,Address,2016/06/02 00:00:00+00,2016/06/02 00:00:00+00,,Approved,Yard Sale 6/4/2016-6/5/2016,Other,Yard Sale Registration,
-118.3694852,33.98427833,3644,PlanManagement,RPPL2016002469,TEMP,Address,2016/06/02 00:00:00+00,2016/06/09 00:00:00+00,,Approved,55ft retaining wall,Referrals & Letters,Zoning Conformance Review,
-118.2384396,33.96998873,3645,PlanManagement,RPPL2016002470,TEMP,Address,2016/06/02 00:00:00+00,,,Void,NEW 1372 SQ FT DUPLEX,Referrals & Letters,Zoning Conformance Review,
-118.2384396,33.96998873,3646,PlanManagement,RPPL2016002471,TEMP,Address,2016/06/02 00:00:00+00,2016/10/04 00:00:00+00,,Approved,1372 SQ FT DUPLEX,Permits & Reviews,Site Plan Review - Ministerial,
-117.9958012,34.12669993,3649,PlanManagement,RPPL2016002473,temp,Address,2016/06/02 00:00:00+00,2016/09/19 00:00:00+00,,Approved,"(e) illegally build area 253.75 sf to be demoed. New 497.50 sf addition as 2 bedrm, 1 bathrm.Existing 400 sf one car garage w/work area to be 2 car garage",Referrals & Letters,Zoning Conformance Review,
-118.3603826,33.93547205,3650,PlanManagement,RPPL2016002475,temp,Address,2016/06/02 00:00:00+00,2017/01/04 00:00:00+00,,Approved,396 sq ft storage,Permits & Reviews,Site Plan Review - Ministerial,
-118.1838012,34.03584538,3651,PlanManagement,RPPL2016002472,,Address,2016/06/02 00:00:00+00,2016/10/13 00:00:00+00,,Approved,APPROVE CONTINUED COMMERCIAL USE OF EXISTING BUILING AND NEW 3180 SF TWO-STORY DUPLEX.,Permits & Reviews,Site Plan Review - Ministerial,
-118.1893819,33.89908645,3654,PlanManagement,RPPL2016002476,,Address,2016/06/02 00:00:00+00,2016/06/02 00:00:00+00,,Approved,June 4th and 5th and June 11th and 12th,Other,Yard Sale Registration,
-118.1279864,34.19370572,3655,PlanManagement,RPPL2016002478,,Address,2016/06/02 00:00:00+00,2017/01/31 00:00:00+00,,Approved,"add entry, pwder room, 187 sf. new bed & bath 165 sf, kitchen 99 sf. total residential addition: 451 sf",Referrals & Letters,Zoning Conformance Review,
-118.1867323,34.02415708,3656,PlanManagement,RPPL2016002479,2016-000648,Address,2016/06/02 00:00:00+00,2017/01/12 00:00:00+00,,Completed,Secondhand dealer - (Second Hand Store),Referrals & Letters,Business License Referral,
-118.3613436,33.98927079,3657,PlanManagement,RPPL2016002481,,Address,2016/06/02 00:00:00+00,2016/06/23 00:00:00+00,,Approved,Saftey Inspection Maintenance and Quality Assurance Program ,Permits & Reviews,Site Plan Review - Ministerial,
-118.7466534,34.12841369,3658,PlanManagement,RPPL2016002483,,Address,2016/06/02 00:00:00+00,2017/01/25 00:00:00+00,,Approved,"Add game room above garage, enclose breezeway to expand laundry room, rebuild poolhouse as pool house and guest house",Permits & Reviews,Site Plan Review - Ministerial,
-117.8981599,34.09306875,3659,PlanManagement,RPPL2016002484,temp,Address,2016/06/02 00:00:00+00,2016/07/11 00:00:00+00,,Approved,Proposed attached patio to an existing sfd,Referrals & Letters,Zoning Conformance Review,
-117.858583,34.07772473,3661,PlanManagement,RPPL2016002486,temp,Address,2016/06/02 00:00:00+00,2016/07/28 00:00:00+00,,Approved,14x24 solid IRP alumawood patio cover w/ 14 module array solar system,Referrals & Letters,Zoning Conformance Review,
-118.2990135,33.84505832,3662,PlanManagement,RPPL2016002485,2016-000653,Address,2016/06/02 00:00:00+00,2016/07/20 00:00:00+00,,Completed,DMV Referral for the operation of a vehicle dealer-wholesale only,Referrals & Letters,DMV Referral,
-118.2952624,33.95912471,3663,PlanManagement,RPPL2016002487,TEMP,Address,2016/06/02 00:00:00+00,2017/10/31 00:00:00+00,,Approved,413 sq ft 2nd floor addition to existing sfr,Permits & Reviews,Site Plan Review - Ministerial,
-118.295302,33.95912472,3664,PlanManagement,RPPL2016002487,TEMP,Address,2016/06/02 00:00:00+00,2017/10/31 00:00:00+00,,Approved,413 sq ft 2nd floor addition to existing sfr,Permits & Reviews,Site Plan Review - Ministerial,
-117.9939006,34.12873393,3665,PlanManagement,RPPL2016002488,,Address,2016/06/02 00:00:00+00,2016/07/11 00:00:00+00,,Approved,Attached patio- legalize 780 sf.,Permits & Reviews,Site Plan Review - Ministerial,
-118.3428737,33.99750511,3666,PlanManagement,RPPL2016002489,,Address,2016/06/02 00:00:00+00,2016/06/02 00:00:00+00,,Approved,"Add 380 square feet new bedroom, bathroom, and closet.  Interior remodel.",Referrals & Letters,Zoning Conformance Review,
-118.4777956,34.45137162,3667,PlanManagement,RPPL2016002491,,Address,2016/06/02 00:00:00+00,2016/06/21 00:00:00+00,,Approved,"Development of single-family residences and drought tolerant landscaping on lots 88, 91-94 and 105-110.",Permits & Reviews,Revised Exhibit "A",
-118.4777653,34.45060089,3668,PlanManagement,RPPL2016002491,,Address,2016/06/02 00:00:00+00,2016/06/21 00:00:00+00,,Approved,"Development of single-family residences and drought tolerant landscaping on lots 88, 91-94 and 105-110.",Permits & Reviews,Revised Exhibit "A",
-118.4783484,34.45105371,3669,PlanManagement,RPPL2016002491,,Address,2016/06/02 00:00:00+00,2016/06/21 00:00:00+00,,Approved,"Development of single-family residences and drought tolerant landscaping on lots 88, 91-94 and 105-110.",Permits & Reviews,Revised Exhibit "A",
-118.478633,34.45127416,3670,PlanManagement,RPPL2016002491,,Address,2016/06/02 00:00:00+00,2016/06/21 00:00:00+00,,Approved,"Development of single-family residences and drought tolerant landscaping on lots 88, 91-94 and 105-110.",Permits & Reviews,Revised Exhibit "A",
-118.4779504,34.45147108,3671,PlanManagement,RPPL2016002491,,Address,2016/06/02 00:00:00+00,2016/06/21 00:00:00+00,,Approved,"Development of single-family residences and drought tolerant landscaping on lots 88, 91-94 and 105-110.",Permits & Reviews,Revised Exhibit "A",
-118.4781033,34.45157177,3672,PlanManagement,RPPL2016002491,,Address,2016/06/02 00:00:00+00,2016/06/21 00:00:00+00,,Approved,"Development of single-family residences and drought tolerant landscaping on lots 88, 91-94 and 105-110.",Permits & Reviews,Revised Exhibit "A",
-118.4784901,34.45116369,3673,PlanManagement,RPPL2016002491,,Address,2016/06/02 00:00:00+00,2016/06/21 00:00:00+00,,Approved,"Development of single-family residences and drought tolerant landscaping on lots 88, 91-94 and 105-110.",Permits & Reviews,Revised Exhibit "A",
-118.4784267,34.45178051,3674,PlanManagement,RPPL2016002491,,Address,2016/06/02 00:00:00+00,2016/06/21 00:00:00+00,,Approved,"Development of single-family residences and drought tolerant landscaping on lots 88, 91-94 and 105-110.",Permits & Reviews,Revised Exhibit "A",
-118.4782044,34.45094504,3675,PlanManagement,RPPL2016002491,,Address,2016/06/02 00:00:00+00,2016/06/21 00:00:00+00,,Approved,"Development of single-family residences and drought tolerant landscaping on lots 88, 91-94 and 105-110.",Permits & Reviews,Revised Exhibit "A",
-118.4782577,34.45167552,3676,PlanManagement,RPPL2016002491,,Address,2016/06/02 00:00:00+00,2016/06/21 00:00:00+00,,Approved,"Development of single-family residences and drought tolerant landscaping on lots 88, 91-94 and 105-110.",Permits & Reviews,Revised Exhibit "A",
-118.4776389,34.45127192,3677,PlanManagement,RPPL2016002492,85628,Address,2016/06/02 00:00:00+00,2016/06/21 00:00:00+00,,Approved,Development of single-family residence lots with single-family residences and drought tolerant landscaping. ,Permits & Reviews,Revised Exhibit "A",
-118.4773214,34.45106536,3678,PlanManagement,RPPL2016002211,85628,Address,2016/05/12 00:00:00+00,2016/06/02 00:00:00+00,,Approved,"Development of single-family residences and drought tolerant landscaping on lots 89〞90, 110-114, 132-134 and 141-145, TR46018, phase 8 in Canyon Heights neighborhood at Plum Canyon project. ",Permits & Reviews,Revised Exhibit "A",
-118.4780597,34.45083531,3679,PlanManagement,RPPL2016002211,85628,Address,2016/05/12 00:00:00+00,2016/06/02 00:00:00+00,,Approved,"Development of single-family residences and drought tolerant landscaping on lots 89〞90, 110-114, 132-134 and 141-145, TR46018, phase 8 in Canyon Heights neighborhood at Plum Canyon project. ",Permits & Reviews,Revised Exhibit "A",
-118.4774774,34.45117245,3680,PlanManagement,RPPL2016002211,85628,Address,2016/05/12 00:00:00+00,2016/06/02 00:00:00+00,,Approved,"Development of single-family residences and drought tolerant landscaping on lots 89〞90, 110-114, 132-134 and 141-145, TR46018, phase 8 in Canyon Heights neighborhood at Plum Canyon project. ",Permits & Reviews,Revised Exhibit "A",
-118.7019257,34.0821589,3681,PlanManagement,RPPL2016002493,R2015-02074,Address,2016/06/02 00:00:00+00,,,Void,,Permits & Reviews,CDP,
-118.4753023,34.44928469,3682,PlanManagement,RPPL2016002211,85628,Address,2016/05/12 00:00:00+00,2016/06/02 00:00:00+00,,Approved,"Development of single-family residences and drought tolerant landscaping on lots 89〞90, 110-114, 132-134 and 141-145, TR46018, phase 8 in Canyon Heights neighborhood at Plum Canyon project. ",Permits & Reviews,Revised Exhibit "A",
-118.7019257,34.0821589,3683,PlanManagement,RPPL2016002494,R2015-02074,Address,2016/06/02 00:00:00+00,2018/06/25 00:00:00+00,,Approved,ERB,Legacy - Environmental,Initial Study,
-118.018237,34.10365216,3684,PlanManagement,RPPL2016002496,,Address,2016/06/02 00:00:00+00,2016/06/02 00:00:00+00,,Approved,67 sq ft bathroom and 105 sq ft Laundry Addition,Referrals & Letters,Zoning Conformance Review,
-117.9193459,34.10728121,3685,PlanManagement,RPPL2016002495,,Address,2016/06/02 00:00:00+00,2016/06/02 00:00:00+00,,Completed,Public Eating - Take-out,Referrals & Letters,Business License Referral,
-118.7019257,34.0821589,3686,PlanManagement,RPPL2016002497,R2015-02074,Address,2016/06/02 00:00:00+00,2018/06/05 00:00:00+00,,Approved,"A single one-year time extension approved on June 16, 2020 by the Hearing Officer to extend the expiration from June 5, 2020 to June 5, 2021. 1 year added for COVID due to BOS.  18 months added due to COVID by state AB 1561
An approved Minor Coastal Development Permit (MCDP) to authorize the construction of a single-story, 18-foot tall, 2,947 sq. ft., single-family residence with an attached 416 sq. ft. one-car garage, a detached 1,080 sq. ft. three-car garage, new septic system, access driveway and required fire lane, retaining and rock-fall deflection walls, fuel modification activities, removal of an existing storage shed, water service provided by the Las Virgenes Municipal Water District, and 600 cubic yards of grading in the R-C-20 (Rural Coastal- 20 acre Minimum Required Lot Area) Zone.",Permits & Reviews,CDP - SMMLCP - Minor,
-118.0709435,34.13105558,3687,PlanManagement,RPPL2016002498,,Address,2016/06/02 00:00:00+00,2016/06/22 00:00:00+00,,Approved,"County project at Michillinda Park. Site work: Provide ADA accessible route to entry, and rework existing restroom for ADA compliance.",Permits & Reviews,Site Plan Review - Ministerial,
-117.8254987,34.60022374,3688,PlanManagement,RPPL2016002499,2016-000660,Address,2016/06/02 00:00:00+00,2017/08/15 00:00:00+00,2032/08/15 00:00:00+00,Approved,"To continue the sale of a full-line of alcohol for off-site consumption within the Luxor Market, a mini mart and liquor store. Request also includes an increase in the shelf space for alcohol display to a maximum of 10 percent. OLD PERMIT(RCUP-200600250)",Permits & Reviews,CUP,
-117.9616704,34.00002307,3689,PlanManagement,RPPL2016002501,,Address,2016/06/02 00:00:00+00,2016/06/21 00:00:00+00,,Approved,"New 480 square feet addition to E single story house.  New family room, relocate kitchen, 2 new baths; con. existing kitchen to dining new porch.",Referrals & Letters,Zoning Conformance Review,
-118.6542684,34.15333272,3690,PlanManagement,RPPL2016002502,R2014-01815,Address,2016/06/02 00:00:00+00,2016/06/08 00:00:00+00,,Approved,"Revised Exhibit A approved for minor modifications and notations on the site plan as requested by the Fire Deaprtment and DPW, Building and Safety. Only highlighted areas on the Exhibit A are approved. Original Project and Permit Number are:PROJECT NO.  R2014-01815-(3)CONDITIONAL USE PERMIT NO. 2014001556/8/16 - Travis Seawards",Permits & Reviews,Revised Exhibit "A",
-118.1553443,34.01857146,3696,PlanManagement,RPPL2016002503,,Address,2016/06/06 00:00:00+00,2016/06/21 00:00:00+00,,Approved,LEGALIZE 81 SF ADDITION TO EXISTING 400 SF ONE-TWO-CAR GARAGE.,Referrals & Letters,Zoning Conformance Review,
-118.2336847,34.2260908,3697,PlanManagement,RPPL2016002504,,Address,2016/06/06 00:00:00+00,2016/12/21 00:00:00+00,,Approved,"Proposed 1248 square feet second story addition. Remodeling bedroom to be part of living room. Bedroom to convert to stair. Master bedroom to convert in library. Bedroom to convert to laundry room, walk in closets, bath, den to convert to bedroom in 2394 sf residence and 2 car garage",Permits & Reviews,Site Plan Review - Ministerial,
-118.1117345,34.17964845,3699,PlanManagement,RPPL2016002506,,Address,2016/06/06 00:00:00+00,2016/09/28 00:00:00+00,,Approved,add 490 sf to include a bathroom and family room,Referrals & Letters,Zoning Conformance Review,
-118.6273244,34.43952121,3700,PlanManagement,RPPL2016002368,2016-000556,Address,2016/05/26 00:00:00+00,2016/06/08 00:00:00+00,,Completed,Zoning Verification Letter,Referrals & Letters,Zoning Verification Letter,
-118.1996466,33.9061279,3701,PlanManagement,RPPL2016002507,,Address,2016/06/06 00:00:00+00,2016/11/01 00:00:00+00,,Approved,legalize 730 sq ft addition to (e) sfr,Permits & Reviews,Site Plan Review - Ministerial,
-118.0023407,34.04220303,3702,PlanManagement,RPPL2016002509,,Address,2016/06/06 00:00:00+00,2016/08/01 00:00:00+00,2018/08/01 00:00:00+00,Approved,"?	Approved for the following:o	Convert existing unpermitted 108.5 sq. ft. kitchen addition to a laundry room with attached 212.5 sq. ft. patio.?	No oak tree encroachment being proposed or authorized.  ?	Changes to this approval require additional DRP review and fees.?	Obtain all approvals and permits necessary from the County of Los Angeles.Approved:  8/01/16Expires:   8/01/18",Referrals & Letters,Zoning Conformance Review,
-117.9473938,34.04349229,3704,PlanManagement,RPPL2016002510,,Address,2016/06/06 00:00:00+00,2016/07/19 00:00:00+00,,Approved,room addition,Permits & Reviews,Site Plan Review - Ministerial,
